t,J1,J2,J3,J4,J5,J6,J1_dot,J2_dot,J3_dot,J4_dot,J5_dot,J6_dot  (deg & deg/s, iLQR servoj swing 2-DOF, J2_lock=25.6°, dt=0.01s, rows=101, total=1.01s)
0.56000,-148.05501,25.58244,61.06600,0.00000,36.22616,-92.76245,0.00000,-0.00000,36.49364,0.00000,191.00003,0.00000
0.57000,-148.05501,25.58244,61.45092,0.00000,38.13616,-92.76245,0.00000,-0.00000,38.49183,0.00000,191.00003,0.00000
0.58000,-148.05501,25.58244,61.85609,0.00000,40.04616,-92.76245,0.00000,-0.00000,40.51751,0.00000,191.00003,0.00000
0.59000,-148.05501,25.58244,62.28180,0.00000,41.95616,-92.76245,0.00000,-0.00000,42.57091,0.00000,191.00003,0.00000
0.60000,-148.05501,25.58244,62.72833,0.00000,43.86616,-92.76245,0.00000,-0.00000,44.65236,0.00000,191.00003,0.00000
0.61000,-148.05501,25.58244,63.19595,0.00000,45.77616,-92.76245,0.00000,-0.00000,46.76229,0.00000,191.00002,0.00000
0.62000,-148.05501,25.58244,63.68496,0.00000,47.68616,-92.76245,0.00000,-0.00000,48.90120,0.00000,191.00002,0.00000
0.63000,-148.05501,25.58244,64.19566,0.00000,49.59616,-92.76245,0.00000,-0.00000,51.06969,0.00000,191.00002,0.00000
0.64000,-148.05501,25.58244,64.72834,0.00000,51.50616,-92.76245,0.00000,-0.00000,53.26849,0.00000,191.00002,0.00000
0.65000,-148.05501,25.58244,65.28333,0.00000,53.41616,-92.76245,0.00000,-0.00001,55.49844,0.00000,191.00001,0.00000
0.66000,-148.05501,25.58244,65.86093,0.00000,55.32616,-92.76245,-0.00000,0.00000,57.76044,-0.00000,191.00000,-0.00000
0.67000,-148.05501,25.58244,66.46223,-0.00000,57.21398,-92.76245,-0.00000,0.00001,60.13030,-0.00000,188.78178,-0.00000
0.68000,-148.05501,25.58244,67.08842,-0.00000,59.04723,-92.76245,0.00000,-0.00000,62.61817,0.00000,183.32523,-0.00000
0.69000,-148.05501,25.58244,67.74008,-0.00000,60.80204,-92.76245,0.00000,-0.00000,65.16667,0.00000,175.48077,0.00000
0.70000,-148.05501,25.58244,68.41745,-0.00000,62.46057,-92.76245,0.00000,-0.00000,67.73648,0.00000,165.85326,0.00000
0.71000,-148.05501,25.58244,69.12046,0.00000,64.00939,-92.76245,0.00000,-0.00000,70.30122,0.00000,154.88222,0.00000
0.72000,-148.05501,25.58244,69.84890,0.00000,65.43834,-92.76245,0.00000,-0.00000,72.84393,0.00000,142.89536,0.00000
0.73000,-148.05501,25.58244,70.60245,0.00000,66.73979,-92.76245,0.00000,-0.00000,75.35468,0.00000,130.14466,0.00000
0.74000,-148.05501,25.58244,71.38073,0.00000,67.90810,-92.76245,0.00000,-0.00000,77.82882,0.00000,116.83045,0.00000
0.75000,-148.05501,25.58244,72.18339,0.00000,68.93927,-92.76245,0.00000,-0.00000,80.26584,0.00000,103.11741,0.00000
0.76000,-148.05501,25.58244,73.01008,0.00000,69.83072,-92.76245,0.00000,-0.00000,82.66838,0.00000,89.14513,0.00000
0.77000,-148.05501,25.58244,73.86049,0.00000,70.58107,-92.76245,-0.00000,-0.00000,85.04166,0.00000,75.03504,0.00000
0.78000,-148.05501,25.58244,74.73442,0.00000,71.19002,-92.76245,-0.00000,-0.00000,87.39289,0.00000,60.89481,0.00000
0.79000,-148.05501,25.58244,75.63173,0.00000,71.65823,-92.76245,-0.00000,-0.00000,89.73082,0.00000,46.82111,0.00000
0.80000,-148.05501,25.58244,76.55239,0.00000,71.98724,-92.76245,-0.00000,-0.00000,92.06547,-0.00000,32.90120,0.00000
0.81000,-148.05501,25.58244,77.49646,0.00000,72.17938,-92.76245,-0.00000,-0.00000,94.40772,-0.00000,19.21369,0.00000
0.82000,-148.05501,25.58244,78.46415,0.00000,72.23767,-92.76245,-0.00000,0.00000,96.76914,-0.00000,5.82873,0.00000
0.83000,-148.05501,25.58244,79.45577,0.00000,72.16574,-92.76245,-0.00000,0.00000,99.16175,-0.00000,-7.19228,0.00000
0.84000,-148.05501,25.58244,80.47175,0.00000,71.96777,-92.76245,-0.00000,0.00000,101.59786,-0.00000,-19.79739,0.00000
0.85000,-148.05501,25.58244,81.51265,0.00000,71.64832,-92.76245,-0.00000,0.00000,104.08997,-0.00000,-31.94518,0.00000
0.86000,-148.05501,25.58244,82.57916,0.00000,71.21225,-92.76245,-0.00000,0.00000,106.65068,-0.00000,-43.60640,0.00000
0.87000,-148.05501,25.58244,83.67208,0.00000,70.66459,-92.76245,-0.00000,0.00000,109.29268,-0.00000,-54.76617,0.00000
0.88000,-148.05501,25.58244,84.79237,0.00000,70.01032,-92.76245,-0.00000,0.00000,112.02883,-0.00000,-65.42694,0.00000
0.89000,-148.05501,25.58244,85.94109,0.00000,69.25420,-92.76245,-0.00000,-0.00000,114.87223,-0.00000,-75.61263,0.00000
0.90000,-148.05501,25.58244,87.11946,0.00000,68.40046,-92.76245,-0.00000,-0.00000,117.83647,-0.00000,-85.37412,0.00000
0.91000,-148.05501,25.58244,88.32882,0.00000,67.45249,-92.76245,0.00000,-0.00000,120.93595,0.00000,-94.79678,0.00000
0.92000,-148.05501,25.58244,89.57068,0.00000,66.41238,-92.76245,0.00000,-0.00000,124.18638,0.00000,-104.01085,0.00000
0.93000,-148.05501,25.58244,90.84674,0.00000,65.28032,-92.76245,0.00000,-0.00000,127.60552,0.00000,-113.20559,0.00000
0.94000,-148.05501,25.58244,92.15888,0.00000,64.05383,-92.76245,0.00000,-0.00000,131.21427,0.00000,-122.64911,0.00000
0.95000,-148.05501,25.58244,93.50926,0.00000,62.72667,-92.76245,-0.00000,-0.00000,135.03821,0.00000,-132.71632,0.00000
0.96000,-148.05501,25.58244,94.90036,-0.00000,61.28738,-92.76245,-0.00000,-0.00000,139.11009,-0.00000,-143.92902,0.00000
0.97000,-148.05501,25.58244,96.33511,0.00000,59.71711,-92.76245,0.00011,-0.00033,143.47461,0.00001,-157.02726,-0.00000
0.98000,-148.05493,25.58212,97.81806,0.00001,57.97513,-92.76245,0.00837,-0.03235,148.29472,0.00078,-174.19723,-0.00000
0.99000,-148.05510,25.58277,99.34940,-0.00001,56.06510,-92.76245,-0.01699,0.06479,153.13401,-0.00157,-191.00368,0.00000
1.00000,-148.05339,26.40949,99.91771,-0.00023,54.66950,-92.76052,0.17079,82.67223,56.83119,-0.02224,-139.55927,0.19254
